iter,energy,gamma[0],beta[0],gamma[1],beta[1]
0,-2.593585044145584,0.5932883195579052,0.5959235712885856,0.5973390735685825,0.5884797669947147
1,-2.8263069316744804,0.5863091446459293,0.5919545389711857,0.5946872256696224,0.5760462045669555
2,-3.086676023900509,0.5790277853608131,0.5881033636629581,0.5920161664485931,0.5626946300268173
3,-3.3763919100165367,0.5714079909026623,0.5843733049929142,0.5892900474369526,0.5484512694180012
4,-3.696219578385353,0.5634109437465668,0.5807633608579635,0.5864575900137424,0.5333726838231087
5,-4.0456535667181015,0.5549992606043815,0.5772614911198616,0.5834562875330448,0.517552538216114
6,-4.422777205705643,0.5461396783590317,0.5738445952534675,0.5802102446556091,0.5011213332414627
7,-4.824174612760544,0.5368075616657734,0.5704766906797886,0.5766389839351177,0.4842445574700832
8,-5.2452230006456375,0.5269899316132068,0.5671047441661358,0.5726583324372768,0.46711705103516576
9,-5.680485263466835,0.5166841395199299,0.5636702127754688,0.5681866653263569,0.4499554134905338
10,-6.124464735388756,0.5059040434658527,0.5601030759513378,0.5631588198244571,0.43297061547636984
11,-6.571899011731148,0.4946862630546093,0.5563309140503406,0.5575282298028469,0.41636877730488775
12,-7.018208414316177,0.4830750472843647,0.5522965736687183,0.5512755312025547,0.4003341220319271
13,-7.459667310118675,0.4711339049041271,0.5479428045451641,0.5444084279239177,0.38502115234732626
14,-7.893394261598587,0.458938205987215,0.5432440437376499,0.5369631372392177,0.3705336101353168
15,-8.316969484090805,0.44657368436455724,0.5381895624101162,0.5289983920753002,0.35694214180111883
16,-8.728167325258255,0.43412858471274374,0.5327907152473926,0.5205929301679134,0.3442909963428974
17,-9.124802872538567,0.42170059159398077,0.5270876161754131,0.5118348620831966,0.33258692398667333
18,-9.5047847032547,0.4093758262693882,0.5211476929485798,0.5028304405510425,0.32180618718266485
19,-9.866120338439941,0.39724342003464697,0.5150336422026157,0.4936688937246799,0.31191175654530523
20,-10.206682294607162,0.38538135066628454,0.5088392592966556,0.48445522263646124,0.3028570808470249
21,-10.525068372488022,0.3738572098314762,0.502637604624033,0.4752750642597675,0.29456754997372625
22,-10.819946259260178,0.3627267874777317,0.4965211249887943,0.46621125414967535,0.28698737397789953
23,-11.090717732906342,0.35202559307217596,0.49056206122040746,0.4573332317173481,0.2800580359995365
24,-11.337348759174347,0.3417867965996265,0.48482676818966863,0.44869124367833135,0.27371656373143194
25,-11.560434728860855,0.33203125968575475,0.4793481923639774,0.4403292931616306,0.26790563240647314
26,-11.761052548885345,0.32276820614933965,0.47415016070008276,0.43227812126278875,0.2625617630779743
27,-11.940486878156662,0.3139950133860111,0.46925988271832464,0.4245580829679966,0.257645333558321
28,-12.100190281867981,0.3057156004011631,0.46468153074383733,0.4171824552118778,0.2531250365078449
29,-12.241994142532349,0.29790539517998693,0.46040996387600897,0.4101534731686115,0.24895497635006902
30,-12.367857575416565,0.2905486173927784,0.45642208531498907,0.4034599609673023,0.2450964845716953
31,-12.479181408882141,0.2836380250751972,0.452702546864748,0.3971036471426487,0.24152625575661657
32,-12.577771633863449,0.2771394945681095,0.4492470271885395,0.39106171801686285,0.2382184065878391
33,-12.66505742073059,0.2710385717451572,0.4460240103304386,0.3853235192596912,0.2351450867950916
34,-12.742294162511826,0.2653049178421497,0.4430153019726276,0.37989304438233373,0.2322904862463474
35,-12.81077954173088,0.25992263332009313,0.4402079828083515,0.374740282446146,0.22962912395596502
36,-12.871611297130585,0.2548601426184177,0.4375689275562763,0.36984936371445654,0.22715423479676244
37,-12.925703823566437,0.25010293200612066,0.4350848294794559,0.3652063705027103,0.22484269216656683
38,-12.973859429359436,0.24562651887536047,0.43275647833943365,0.3607997395098209,0.22268849089741705
39,-13.016836702823639,0.24141221717000005,0.43056354895234106,0.3566160000860691,0.2206632740795612
40,-13.055269569158554,0.237439701706171,0.42848619297146795,0.35263940170407293,0.2187663860619068
41,-13.089697152376175,0.23369073346257208,0.4265258558094501,0.34885253980755804,0.2169883646070957
42,-13.120584398508072,0.2301503665745258,0.4246626444160938,0.345255384594202,0.21532289162278173
43,-13.148330509662628,0.226813817769289,0.4228919543325901,0.34183033779263494,0.21375069990754125
44,-13.173366755247116,0.22365250661969183,0.4212023265659809,0.33856951668858526,0.2122673191130161
45,-13.195909887552261,0.2206638105213642,0.4196013160049915,0.3354677058756351,0.2108596660196781
46,-13.216356635093689,0.2178287900984287,0.418057794123888,0.33250645771622656,0.2095372475683689
47,-13.234840780496597,0.21514063552021978,0.4165946044027805,0.32967973724007604,0.20827263072133062
48,-13.2516368329525,0.21258998885750768,0.41518783047795293,0.3269773073494434,0.2070846654474735
49,-13.266949206590652,0.21016416922211645,0.41384012475609777,0.32439384832978246,0.20594497993588445
50,-13.280850946903229,0.20786201432347295,0.4125457651913166,0.3219264395534992,0.2048704273998737
51,-13.293528288602829,0.2056634522974491,0.41131157651543615,0.31956944838166235,0.2038413234055042
52,-13.305121630430222,0.20357219353318212,0.4101217485964298,0.31731110289692877,0.20286300256848333
53,-13.315759658813477,0.20158080235123632,0.4089744634926319,0.3151418812572956,0.2019305624067783
54,-13.325500458478928,0.19968121722340582,0.4078605569899082,0.31306968107819555,0.2010378487408161
55,-13.334464222192764,0.197861859947443,0.4067826814949512,0.3110779620707035,0.20018442943692205
56,-13.342647463083267,0.19612881019711492,0.4057548590004444,0.3091693617403507,0.19936391189694402
57,-13.350252211093903,0.19446645155549047,0.40476870015263555,0.3073305584490299,0.19857479110360143
58,-13.357215940952301,0.1928804166615009,0.40380018427968023,0.30556860044598577,0.197823578864336
59,-13.36368715763092,0.19135969355702398,0.4028784282505512,0.30386180654168127,0.19710237756371496
60,-13.36962816119194,0.18989780023694036,0.4019811101257801,0.3022312469780445,0.19641813114285467
61,-13.375121057033539,0.18850229158997533,0.40110654607415197,0.3006563879549503,0.1957519747316837
62,-13.3802530169487,0.18715963736176489,0.40025722458958624,0.2991443373262882,0.19511420503258703
63,-13.385025173425674,0.18587128296494482,0.39943423345685003,0.29768448546528814,0.19450184181332586
64,-13.389407813549042,0.18463408425450323,0.39864150658249853,0.29628109410405157,0.19391965344548223
65,-13.393479764461517,0.18344263210892675,0.39788718000054357,0.2949177123606205,0.19334485605359075
66,-13.397326529026031,0.1822932459414005,0.39713273420929907,0.29360912218689916,0.1928051061928272
67,-13.400851249694824,0.18119747415184972,0.396419907361269,0.2923445500433445,0.19226225689053533
68,-13.404188603162766,0.18013824000954626,0.39572585597634313,0.29112734869122503,0.19175403788685796
69,-13.40723803639412,0.1791201330721378,0.3950421310961246,0.2899459101259708,0.19126453474164007
70,-13.410159975290298,0.17813701406121252,0.39437792673707006,0.28880428746342657,0.1907834209501743
71,-13.412843137979507,0.177190775424242,0.3937399335205555,0.2877034343779087,0.19031811729073522
72,-13.415328919887543,0.17628044858574865,0.393108019977808,0.2866377182304859,0.18987360075116155
73,-13.41771686077118,0.17540107145905492,0.39249196127057073,0.2856032349169254,0.18943787589669225
74,-13.419935882091522,0.1745495148003101,0.39189420118927953,0.28460086360573766,0.18901264145970342
75,-13.422039926052094,0.1737279988825321,0.39131897166371343,0.2836324669420719,0.1886118747293949
76,-13.424006164073944,0.17293466106057165,0.39075365141034124,0.2826854683458805,0.18821957185864446
77,-13.425824165344238,0.17216760888695715,0.390199089795351,0.28177247419953344,0.18782861009240148
78,-13.427560418844223,0.1714287646114826,0.38966443613171575,0.28089110031723974,0.18747236803174017
79,-13.42918273806572,0.17071024551987646,0.3891479469835758,0.28003005161881445,0.18711131289601324
80,-13.430710643529892,0.17001845911145208,0.3886373735964298,0.2792003251612186,0.18675814047455785
81,-13.432132989168167,0.16934547796845434,0.3881510592997074,0.278399670869112,0.18642071858048437
82,-13.433516561985016,0.16869216635823248,0.3876731939613819,0.2776132769882679,0.18609338477253912
83,-13.43479436635971,0.16806032732129095,0.3871982492506504,0.2768483556807041,0.1857856161892414
84,-13.435983896255493,0.16744780018925665,0.3867349274456501,0.27611728981137273,0.18547114208340643
85,-13.437141418457031,0.16685854867100713,0.38628132119774816,0.27539334669709203,0.18516274765133856
86,-13.438252121210098,0.16628790870308874,0.3858360297977924,0.27469598725438116,0.18487043157219885
87,-13.43924954533577,0.1657313950359821,0.3854090817272663,0.2740174628794193,0.18457886055111883
88,-13.44021886587143,0.16519121304154394,0.38499021008610723,0.27335974052548406,0.1843018628656864
89,-13.441135317087173,0.16467116251587866,0.38459440544247625,0.2727146990597248,0.18402057364583013
90,-13.442005068063736,0.16417082622647283,0.3841827608644962,0.27208598926663397,0.18374293521046636
91,-13.442825645208359,0.16367564573884008,0.3837962843477726,0.27147714272141454,0.18348061516880987
92,-13.443573772907257,0.16319667771458624,0.3834162302315235,0.2708817072212696,0.18322531357407568
93,-13.444348603487015,0.16273380294442175,0.38303490951657293,0.27030193284153936,0.1829859711229801
94,-13.44502305984497,0.16228138878941534,0.38267038241028783,0.2697404570877552,0.18275750651955602
95,-13.445715725421906,0.1618433244526386,0.38231332078576086,0.269191587716341,0.18252083137631414
96,-13.446338206529617,0.16142248585820196,0.38196096792817114,0.26865590587258337,0.18229367807507513
97,-13.446924984455109,0.16100912764668462,0.38162503615021703,0.26813621297478674,0.1820624269545078
98,-13.44749853014946,0.16061227992177007,0.38129728510975835,0.2676339544355869,0.18184135332703588
99,-13.44804584980011,0.1602186359465122,0.3809751071035862,0.26713658347725866,0.18163585141301153
100,-13.448554366827011,0.1598402954638004,0.38065765276551244,0.26665941849350927,0.1814249701797962
101,-13.449021637439728,0.15946752801537512,0.3803472019731998,0.2661882139742374,0.18122493699192999
102,-13.44949784874916,0.1591071732342243,0.38003880754113195,0.265729571133852,0.1810321010649204
103,-13.449954360723495,0.1587559528648853,0.37974598482251165,0.2652811504900455,0.18083971217274664
104,-13.450362980365753,0.158415699750185,0.37945511415600774,0.2648453064262867,0.18065602555871008
105,-13.450763404369354,0.15808401480317114,0.37916595712304113,0.2644228287041187,0.18046885207295416
106,-13.451177656650543,0.15775824561715124,0.3788785733282566,0.2640108861029148,0.1802834816277027
107,-13.451520800590515,0.15744476988911627,0.37860108390450475,0.2636007912456989,0.18011652901768682
108,-13.45188781619072,0.157131040841341,0.3783314622938633,0.26320491209626196,0.17995047047734258
109,-13.452236354351044,0.1568350441753864,0.37806897833943365,0.26281909123063085,0.17978278771042822
